WayID|PointID|Rotation|Top5PlaceIndex
54154082|2277378917|0|[170 160 173 199 201]
373908030|197125|0|[135  92  60 151 143]
2764|198893|0|[ 78  79  16 149  83]
4081620|21655979|0|[151 135 120  94  60]
61940819|2951562050|0|[165  23 166  27  49]
5135748|1127835872|0|[151 115  67 104 204]
50823549|648169451|0|[ 67 204 151  42 164]
325809134|2088578226|0|[ 94 151 135  13 120]
43242349|305602802|0|[151  67 135 204 120]
4740531|1031443|0|[151  60  92  67 135]
374047320|2398116848|0|[151  94 191  92 130]
4352761|172964436|0|[151  92 120  94  67]
3990280|20857624|0|[151  67 135 120 164]
54670278|1312736740|0|[151 148 191  92   2]
7979856|59728412|0|[135 151  67  92  60]
25065190|272725365|0|[151  67 120 204  57]
4877724|249888342|0|[ 92 191 151  60 148]
20819494|4952418761|0|[120 104  94 130  13]
8409084|27144936|0|[151  67  92 120  79]
22754269|244182998|0|[151 135 143  60 133]
439943725|218212830|0|[ 92 151 191 148  60]
15136571|149596604|0|[142 104  98 115 120]
29575508|1678368476|0|[67 80 28 78 55]
4780206|30590087|0|[120 135  67 104  94]
95566824|534961578|0|[135 151   2  94  92]
149381615|1623681972|0|[151   2  92 133 130]
4253448|2217021162|0|[151   2  13 130  32]
40225588|26891050|0|[151  92 120  67  60]
4444463|4976269663|0|[135  60 120  92 151]
4303778|26004888|0|[151  67 115 104  57]
5012773|33381311|0|[151 120  92  60 135]
170168635|5240960207|0|[ 79  78  67  25 176]
384343850|3876464773|0|[151  92  60 148 191]
79404921|1312736693|0|[135  92  79  67 151]
204612560|3631044449|0|[ 92  31 191 196 148]
304411882|1696387820|0|[172 135  86  52   4]
44647959|566731426|0|[135 120  94  92 130]
4995523|27476271|0|[151  92  67 135  79]
168002434|2962866287|0|[135 151 120  87  67]
5104143|26900545|0|[151 120  67  43 135]
23883495|168143751|0|[151  67  92 148  60]
195108791|2055875644|0|[  2 135 151  67  92]
3398627|277488|0|[151  92 120  60  67]
173093369|110117227|0|[151  13  60  94 130]
72086581|130239002|0|[ 67  79 131 186  92]
26685939|5023875385|0|[ 79  67  92 131 186]
449506432|5271917635|0|[170 160 173 199 201]
78168110|265055217|0|[57 94 32 63 13]
22727859|243785688|0|[151  92 120  60  94]
490471227|372050298|0|[196  57 191  94 130]
207905162|256612942|0|[ 79  92  16 186  67]
30409864|105663376|0|[151  94  67 135  13]
4622227|2266157218|0|[135 151  13  67  94]
232844914|370383446|0|[151  60  94 130 135]
268648927|910356783|0|[135  67  28  79  92]
5006041|33775829|0|[151 115  67  92 135]
185127693|1926731312|0|[ 87 140 120 164  71]
61214292|765197523|0|[151  94  57  13  67]
4850379|1614993771|0|[151 135 120 143  67]
230843464|2198930214|0|[ 80  55 151 204  57]
10269757|85843562|0|[151  92   2  67  60]
22701755|243514297|0|[120 151  67 104  62]
4274286|25714078|0|[ 67 151 204  94 135]
10055714|82633015|0|[ 67 135 142 151 120]
4059912|3865505338|0|[151 135 143  13  60]
261283567|1763373552|0|[ 52  71  57  32 174]
120755374|2658745055|0|[ 79  67 186  78 131]
8498912|50944771|0|[191 151 148  92  67]
8378196|1502103182|0|[ 79  67  92 131 151]
228481314|243464613|0|[120 151 104  67  76]
7975761|59658597|0|[151 120  92  13  94]
156211703|1684866007|0|[151  92  60  67   2]
4386882|26779025|0|[120 151 104  13  98]
4399193|26208329|0|[ 83 137  69  82 186]
387315858|180518973|0|[162  94 120 104 115]
28418853|312182582|0|[ 79  67 186 131  78]
157534271|1697709066|0|[115 151 104  13  98]
20794357|576473695|0|[151   2  67  57 191]
4763800|1569013777|0|[151 135  60  67 120]
100822448|5337337373|0|[170 160 173 199 201]
1949|5257389082|0|[151  67 162 115 204]
83366909|45272915|0|[151 164  67  92  60]
4701428|29874729|0|[151  60  92  94  13]
148592737|306490144|0|[ 52  60 135   2  92]
4819986|2490796072|0|[ 79  92  67  78 131]
3361596|3545238530|0|[135  92 151  60  67]
321379092|206342710|0|[151  67 204 162 115]
23115252|249552864|0|[151  67 162 204  43]
17442784|180500465|0|[ 60 151  94  13 130]
79433593|1759754658|0|[ 67  42 131 204 186]
48563042|25582943|0|[142 143 151  94  60]
8902028|65142514|0|[151 162  76  67 204]
46654652|596193106|0|[ 94 151  60 135  76]
22797892|82633052|0|[151  86  67 172 135]
15222875|150625637|0|[151  94  13 143  67]
4772431|4953639164|0|[ 92  79  78 186  60]
237574857|2143402925|0|[135  92 202 151  67]
4391647|2454822861|0|[ 60 151  13 130  92]
4432988|5142902123|0|[151  67 120 135 104]
229188848|618796|0|[ 92 151 120  60  67]
52333580|665794321|0|[ 94 130 151  13 120]
4999404|1128684126|0|[ 67 135  94 151  76]
5730839|18393155|0|[151  92  60  13 120]
227578263|521415160|0|[ 79  78  25  16 149]
403996232|4062811980|0|[ 92  79  67 131 137]
9952699|81698561|0|[201  82  53  83 186]
33633426|2568780823|0|[ 92  60 191 151  79]
8122350|4464984635|0|[ 92  79 151  67 135]
168328496|432881|0|[ 56 151 115  94  60]
21364241|2041177882|0|[151  67   2  13 130]
46891016|1412602092|0|[148 191 185 151  92]
283424082|907426406|0|[ 67 135 204  52 151]
19247125|874452292|0|[ 79 148  92 131  67]
24034920|243464122|0|[151  60  92 120  13]
167044061|90379408|0|[ 67 151 115  22 204]
9379120|71198008|0|[ 43  67 151 115 168]
38778250|139975420|0|[151 115  67 104 120]
171575373|2466642459|0|[151  67 204 135 131]
19190685|199822256|0|[ 74  89 137  83 200]
12867793|117931041|0|[135  60 143  21 120]
37131066|104353657|0|[143 151 130  60  94]
99471168|1106200675|0|[151  13  94 130  67]
4477729|27451351|0|[151  67 120 204 135]
13495497|280882826|0|[ 94 130  57  13  32]
4097489|1643721383|0|[115 151  56  32  57]
27758874|243046910|0|[ 67 151 204  28  55]
25732787|280610835|0|[ 79  67  28 131 135]
4396179|301017045|0|[ 79 135  92  67 141]
18923918|195829454|0|[170 160 173 199 201]
53856297|1464486203|0|[143  32 135 130  13]
35959025|420335680|0|[ 67 151 204  13  57]
35958068|2896742973|0|[ 79  92 149 135  67]
504483197|4062045289|0|[ 92 135 151  60 120]
34958907|32439377|0|[ 92  31 135 196  94]
37957165|92724902|0|[ 79  67  16 149  78]
24841929|288026487|0|[135 151  67  13 204]
59721110|87343485|0|[ 52 135 172 151  73]
8120061|1462836246|0|[151  92 135  60 170]
8610047|61275427|0|[ 67 133   2 118  52]
38076381|447841715|0|[151  67 135 204 120]
4077394|2142281013|0|[120 166 104  32 151]
24040962|260723243|0|[170 160 173 199 201]
102289022|243762428|0|[ 67  79 151 135  92]
4854473|1308886342|0|[151  67 135 204  92]
15253855|151135015|0|[151  67 120 204 115]
29377367|323139256|0|[ 92  79  60 151 135]
481588222|21585502|0|[151  60 135  67  92]
9368433|71005307|0|[ 67 204  57 151  28]
4804753|25948004|0|[151  92  60  79  67]
22814626|245439589|0|[120 151 104  32 166]
5365258|1576229609|0|[ 92  76  60 151 191]
4287595|25764171|0|[151  13  67  60   2]
22701621|243512795|0|[151 135 120  94  13]
12705071|116092607|0|[151  60  13 135   2]
11669054|5215284637|0|[ 67 151 135 204 115]
204067707|2140853843|0|[ 67 151  43 204 115]
103852893|32897558|0|[ 92  79 135  67  60]
155097661|26450292|0|[151  60 135 120  92]
22868483|4528591584|0|[151  67  94 120  92]
4211951|408561679|0|[151  92 120  67 135]
4996356|33173800|0|[ 67  43 151 164 204]
4240291|25321726|0|[143  60 135 151   4]
80678453|941090942|0|[ 92  60 151 135  79]
4364634|26603317|0|[ 92 191 151  60 148]
208269532|2185824472|0|[ 67  79 151  92 135]
5602836|3988402244|0|[135  67 120 204 138]
4680396|1961705979|0|[135 151 130  94  13]
4981866|4914983581|0|[151  60 130  92  13]
37590236|432693230|0|[ 67 151 204 104 115]
26356965|288771865|0|[ 67 151 162 204  76]
4268267|31518505|0|[ 67 151 186  79  80]
8069244|60367132|0|[151  92  60 120  67]
23506787|254581686|0|[151  94 130 135  67]
2831540|3042309741|0|[191 151   2 148  13]
21360893|289172497|0|[170 160 173 199 201]
55063150|1517525422|0|[151  92  67 120 204]
9948616|81666397|0|[151  94  56  67 130]
6968375|726040581|0|[ 94 151 130  13  75]
28590179|1346240160|0|[171  92 130 135 184]
4437857|27220749|0|[ 67 151 204 162  55]
5027943|1400891354|0|[151 135  67   2  13]
9375998|3717631209|0|[ 94 130  57  13 143]
42637966|2311222238|0|[ 16  28  79 186 141]
165256655|1768126544|0|[ 67 151 204  91  55]
32621588|130203236|0|[151  67   2  94  13]
4344619|1637056100|0|[120 151  94 104  13]
24773077|26480534|0|[131 148 191 186 185]
35038838|36241252|0|[ 67 191  52 204 148]
23196157|250855657|0|[191 148  52  67 135]
4370942|3458411641|0|[151 120 104   2  13]
4210384|1206658149|0|[151 135  67   2  13]
23051334|248742997|0|[ 67 151 204 164 120]
4215196|24972690|0|[151  67  52  13 135]
4518167|21598946|0|[131  79 186 148  67]
26357710|288788862|0|[204 183 131  91 194]
4789594|25728452|0|[151  92  60 120 135]
23390513|253254430|0|[151  92 135  60  67]
17928365|185636630|0|[151  92 135  60 191]
4408151|444847940|0|[191  87 120  92  32]
3131524|14974660|0|[151  67 120 104 115]
11828273|105952201|0|[151  57  13 104 143]
6019237|266875467|0|[151 115 120  13  60]
4796672|305278437|0|[151  92 135  67 148]
163794548|1754719983|0|[ 67 151   2  57  13]
314577748|252754033|0|[151  92  60  67 120]
4342072|1567109305|0|[204 151 115  80  55]
141321075|1547013621|0|[  2 130  60 151 171]
5251423|14860657|0|[ 92  79  67 131 186]
5215844|36668762|0|[ 92 151 120  52 135]
15136544|282720669|0|[ 94 151  76 135  57]
61957134|244413650|0|[151  67 120 135  94]
50813652|5286309233|0|[ 67 135 141 204 142]
256389265|1725156256|0|[ 67 151 204 164 120]
13865494|195859728|0|[151  67  60  92 135]
4086500|36487131|0|[151 120  92  87  67]
1706974|1032087172|0|[135  67 151  38 120]
14388633|140387590|0|[170 160 173 199 201]
403510518|18061286|0|[ 92  60 151 135  79]
188899150|1995283748|0|[151  92  60  79  67]
38348185|32444222|0|[ 94 151  13 120 115]
14011308|329595619|0|[115 151  67 104  57]
395905812|3988001284|0|[ 60 151  94 135  92]
17442829|747200350|0|[151  92 135  67  60]
36826864|59658777|0|[135  92  60  79  67]
22925720|4495952085|0|[  2 151 196  92  31]
23731879|1493657163|0|[ 92 151  67  79 186]
4275503|444884074|0|[ 92 135  60  79 202]
11288154|283124278|0|[142 130  13 151  94]
7971475|1591713598|0|[ 67  79  92 151  80]
47048973|293751648|0|[ 94 130  13  60 151]
28131134|5102601838|0|[ 92 151  79 135  67]
456607637|4528635653|0|[170 160 173 199 201]
35042358|1990282163|0|[ 76  94 151 120  67]
352607517|4553444905|0|[ 52 151 142  94 135]
17108408|177674539|0|[204  67  28  91  55]
22605738|199450|0|[151 115  67 104  13]
4261846|1444296217|0|[ 52 148  92 185  90]
32979051|371470393|0|[172  31 151 156 196]
22676908|243235572|0|[151  67 164  43 204]
13865980|130153657|0|[120 151 135 104  67]
4014450|21264469|0|[ 67  94  57 151 204]
23262014|34779969|0|[151  60 135  92 120]
4859420|31354938|0|[151 115  67 104  32]
280613880|202034|0|[ 92  79 151  60 148]
23080632|3212731968|0|[151  67 204 120  71]
12344561|1234867325|0|[ 52 151  76  94  13]
205237168|2152136296|0|[143 133  32  21  98]
12862304|117851120|0|[151  60  92 148 191]
4499964|441232626|0|[130  31   3  52 143]
4210928|298921963|0|[151  92 135  60  67]
20444402|218244321|0|[ 67 151  92  79 135]
102555784|1184379760|0|[151  67 135 142  94]
4364723|26603366|0|[ 60 151  92 135  52]
2953298|13794408|0|[115 151  57  67  56]
540876880|427740568|0|[115 151  67 104  94]
3692537|18293072|0|[ 92 191 148  31  60]
61507665|26819108|0|[ 60 143 151 130  13]
31794264|1738351477|0|[ 67 204 164 151   2]
74203873|877684624|0|[151  13  94 120 104]
20615427|1433440500|0|[151  67 204 115  13]
8119815|276213762|0|[ 79  92 131  53 186]
230556464|1639238520|0|[ 92 151 120  60 135]
52010900|197346|0|[130  13 171  32  60]
27309925|36728905|0|[191 151 164 148  67]
5027112|1980188600|0|[142 194  67 204  91]
5215143|36663184|0|[151 120  92  60  67]
8348253|24631233|0|[204  67  28  80  55]
26548676|2596195110|0|[151  92  60  13   2]
6998057|54137162|0|[151 120  67  56 162]
8133661|21524485|0|[151  76  67 204  56]
55867717|291648798|0|[151 120 135 104 115]
38875967|46625231|0|[151  60  92  13 130]
210335525|336094372|0|[ 92  60 151 133  41]
46917014|1203341979|0|[135  94 120  92  52]
17938335|3749098943|0|[151  67 162 135 115]
23058493|248811127|0|[151 148  94 191 120]
152813568|1459409149|0|[115 104 120 151  56]
4566749|27621105|0|[151  92   2  60  67]
32621779|100330954|0|[ 67 151 120 204  43]
43892743|243523716|0|[151 135 120 115 104]
23732031|257016822|0|[ 60 151 135  92  67]
23972454|304422017|0|[151 115  32  13 104]
503056484|695514|0|[ 92 151  60 148 191]
24419890|265232371|0|[135  60  92 151  67]
204195945|3815649259|0|[ 76 166  32 130  94]
4907427|32044891|0|[151  60  13 135  94]
15459859|153513724|0|[ 67 151  92  79 131]
4925107|18199454|0|[151 120  92  60  94]
10499158|90269381|0|[120 151 104  67 115]
4239287|486405688|0|[191 148 185 151   2]
163507870|2097232510|0|[ 60  92  52 191 196]
185201430|1957615859|0|[151 120  67 115 104]
4303123|845390242|0|[151  67 135 120 204]
5406083|23769187|0|[151  67  92 115 120]
5026640|18066038|0|[151  60  92 135  67]
18521713|191041226|0|[151 120  60  92 135]
26782877|293774602|0|[ 67 151 204 164 186]
189721067|21542761|0|[151 120  92 148  60]
144757038|33961470|0|[ 79  67 186 131 204]
312263604|1665707968|0|[ 67   2 151 204 164]
4943851|31453832|0|[164  67 151 162  43]
36913764|45452693|0|[170 160 173 199 201]
109283609|287238993|0|[151  94  13 130  67]
4311299|26118102|0|[151  94 120  67  13]
4698399|27793189|0|[151  67 115  94  32]
45959766|585269774|0|[ 94 130 151  13 120]
150574714|5150384650|0|[130 143  32  13  94]
4413553|27010805|0|[151 120  60 104  56]
23696031|22451706|0|[151 135 120  67  60]
524811483|1484102031|0|[ 67 186 131  79  16]
2953911|3107886951|0|[ 67 151 131 135  79]
22769149|243682733|0|[ 92  60 135  79  67]
15111646|2017375128|0|[133 143 151  60  41]
60494630|4222962171|0|[ 60 130 151 133  32]
8128775|18237810|0|[ 92 191  67 148 131]
292082250|94953187|0|[ 67 151 204 115  13]
8123713|2217434511|0|[ 25 146 135  52 143]
18924561|1635307498|0|[181  63  52  90 172]
18835250|194614141|0|[151  92 120  67 191]
5196459|36241148|0|[ 43  67 151 162 204]
3997541|1127965971|0|[  1 139 135 154  52]
23084353|3014165938|0|[191  92 185 148  31]
25694022|280134608|0|[151  60  13 130  94]
10507316|90408454|0|[120 104 151 115  98]
4276801|25744345|0|[ 67 151 115  32 204]
11545725|102945856|0|[151 135  92  60  13]
4988154|668974336|0|[151  67  92   2 135]
130805818|1439805139|0|[170 160 173 199 201]
31876833|130185483|0|[115  32 151  67  94]
23064842|1449297545|0|[131 186  28  69  67]
52489938|124041793|0|[ 67  38 141 204  79]
33569243|383414032|0|[ 55 115  43 162 151]
26281241|287876132|0|[151  94  67   2 135]
6019208|23041049|0|[151 120 135  92  94]
23447023|3536212633|0|[ 92 155 137 202  79]
35923427|4316563401|0|[ 86 131  73 187 135]
23621566|18066122|0|[151 135  60  13 120]
30693831|339418085|0|[203  92 135 202  67]
23396582|253311630|0|[ 67 151 204  43 115]
25638615|279462452|0|[151  94  67  13 143]
266393800|2719549909|0|[151  67  79  92 186]
19915278|87968260|0|[ 92 151 135 120  60]
23084969|651968952|0|[151  67 204 120  13]
5230358|1459378608|0|[151  67 104 115  80]
8385087|26198801|0|[151  92  60  67 135]
20920689|224753765|0|[151  60 135  94  92]
5050133|1607718889|0|[ 92 151 191  60   2]
313805999|1662820417|0|[131  53  67 151  92]
8084677|223485064|0|[120 104 142 151 115]
13868774|2464744556|0|[151  92 135  67 120]
3399770|1988941279|0|[191 148 151 185  67]
27027804|296249491|0|[ 60 135 120 151 130]
8115187|60869316|0|[151  92  60 120 135]
4075386|1695056912|0|[151  67 204  60 138]
3184400|1599290289|0|[151  67 204  43 120]
4894882|5097198576|0|[151 120 104  94  13]
5929477|3888952750|0|[151  60   2  67  92]
231724204|2400780581|0|[ 92  60 191 151 196]
4872141|31453766|0|[151 148 162  67 164]
6059669|27019364|0|[151  67  60  92 135]
23078837|249104208|0|[151  67 164 148  60]
76857471|3282471351|0|[151 115 120 104  67]
231724203|791582856|0|[ 92 135  60 190 151]
5114223|3652910214|0|[ 67 204 138 151 164]
37842849|4687819433|0|[ 57 151  94 143  67]
4769218|30470726|0|[ 67  79 141 204  78]
8501753|454616734|0|[151  92  60  94  13]
522468206|1958319785|0|[ 67 151  92  25  94]
5811918|46209458|0|[ 92  60 151 135  79]
240817735|2485072548|0|[130  60 135  94 143]
9174009|68268270|0|[ 67 164 151 204  43]
6200519|51626145|0|[151  60  67 135 143]
78165488|918191658|0|[151 115  13 120 104]
5827501|1826845466|0|[ 60   2 151 148 191]
429372108|765693796|0|[ 94 135  67 120 130]
4437853|27222250|0|[135  52  94 151  13]
8069178|60370684|0|[151  60  92 135 120]
4439988|27242392|0|[ 60 135 151  92 120]
20327616|215854641|0|[151 135 120  60  94]
23023421|248230608|0|[120 151 104  67 115]
30141014|105679260|0|[ 67 135 120 151  76]
38047978|13802408|0|[135  92 151  67 120]
22702458|243522021|0|[ 67 204 151 138 115]
4759565|3319942977|0|[ 67 135 131 151 204]
175227935|1858590333|0|[ 52 203 184  75 164]
127575667|4704855116|0|[137 146  89  74 155]
4439926|27254688|0|[ 92 186  79 137  67]
8152470|30388216|0|[139 195 141 138 154]
3986980|1460468445|0|[138  67 195 204  57]
7261217|54588574|0|[135 148  94  92  52]
12863037|117861291|0|[135 151  92   2  67]
4789577|453736657|0|[ 92 151  79  67 131]
370729905|646250|0|[ 79  67  92 131 186]
3178743|588477891|0|[ 57  94 151 135 130]
22925722|432721328|0|[ 67 204 151  57 115]
14760701|145684657|0|[151 135 120  13  94]
8399693|621443746|0|[151  67  94  32 130]
6059536|5094501857|0|[151  94  67  13  92]
100725127|4940614490|0|[ 60 151  92  76 135]
192152143|32591063|0|[ 92 135  60 151 196]
509442109|4986700774|0|[ 92  79  31 196 186]
504126893|5230656318|0|[151  60  13 115  67]
10498542|90259168|0|[151  67 204 115  71]
165257021|1341408292|0|[ 92  60 151  79 135]
108817992|827247460|0|[151  92  60  67  79]
44472530|202318|0|[ 92 160 135 190 146]
14760693|145674367|0|[151  94  67 120 130]
141314165|94938038|0|[151  60  92  67 130]
9941197|81605779|0|[164  67 142  52  43]
14334107|138241191|0|[ 67 151 204  28  80]
244543112|3684934747|0|[ 60 130  32  94  13]
5011382|3955087521|0|[115 151  67 104 162]
39245209|1094077110|0|[151  60 135  92 120]
23072427|248975729|0|[151 135  67  94  13]
4271001|2077215631|0|[151  60  92  67 135]
26548769|290989522|0|[151 191  92 148  60]
8347025|2277942262|0|[151  57  13 133 115]
379034648|1736525679|0|[ 87 191 135  60  92]
8149809|116147774|0|[ 92  79  31 202 196]
27693964|304464888|0|[151  67  57 204 143]
5084447|21592370|0|[151 135 120  92  94]
32612475|1457191142|0|[151 120 104  67 115]
4213544|21524428|0|[135  67 151 131 204]
28125983|81719188|0|[151  67 204  71  43]
4834439|31091362|0|[ 79 151  92 135 131]
503189065|20960844|0|[151  92  60 135  67]
381350639|3845666481|0|[164  43  76 139 162]
26733690|1279782806|0|[151  92  60 120   2]
372811221|1761162507|0|[166  32  94   2 130]
4698458|27795730|0|[ 94  57 130  92 143]
4080099|1986996247|0|[ 80 151 115  94  67]
20064089|298001800|0|[ 92 151 191  67 164]
4211991|24910096|0|[151  92  67  60 120]
37000438|430316381|0|[ 67 151 135 204  91]
4940406|3625957376|0|[151  67 120 135  60]
44315679|563111761|0|[ 67 148 164  43  79]
23506409|254579162|0|[151  67  92 148 191]
239620528|2474043330|0|[ 60 135  92  52 143]
22697277|243464216|0|[135 151  67  57 130]
153958543|1665707939|0|[135  94 151  13 130]
230500846|2389986336|0|[ 92  79 191  31  60]
4239626|25316541|0|[151 115  13  94 120]
11409101|101526885|0|[151  67 115 204  43]
34138213|408759071|0|[151 135  67   2 120]
23141887|249895500|0|[151  92  60  67   2]
4828960|3233564278|0|[ 67 118 204 115  57]
8609561|61271388|0|[191 148 151 185 135]
201345512|21542597|0|[151  92  60  67 135]
14182231|135552163|0|[ 52  32 115 120 151]
46194564|248759387|0|[135 120 190 191 178]
185915393|1875813969|0|[143 135  94 130 142]
23033362|248499184|0|[ 67  80 131  28   2]
39094033|1936597176|0|[151  67 115 204  43]
17940040|185738442|0|[151  92  60 143 120]
4877014|1449131724|0|[135  60  92 151 143]
2272378|1762929287|0|[191  92 148  31 196]
4040590|1370175207|0|[135  60 151  92  52]
37804417|35498976|0|[ 92 151  60 120 135]
4765580|1033873|0|[ 92 120 151  67 148]
4720020|3876429831|0|[ 52  94  73 130  76]
122865214|177675829|0|[ 92 151  60  94 130]
26397723|289190793|0|[151 135  67 204 120]
44379952|564050743|0|[170 160 173 199 201]
97396087|2440890656|0|[151  67 164 120 162]
16728278|172955102|0|[151  67 120  94 135]
21852186|235491268|0|[ 92  67 151  79 186]
45959752|585269679|0|[194  80  91 204  55]
27694666|304144128|0|[151 120  67  13 104]
152489806|1653072965|0|[ 67 151 204 115  43]
10695670|94826517|0|[ 92 151  60 120 135]
23621665|255880420|0|[ 67  42 186  80 131]
22328633|240096979|0|[151  67  43 204 104]
38208864|3775354873|0|[151 120 115 104  67]
42233823|526348401|0|[151 204  67 164  43]
43668320|287607|0|[ 87 120 151 135  76]
25279726|247871487|0|[151 191   2  60 140]
4268503|24945406|0|[ 67 151 135  52 204]
8114147|26823329|0|[151   2  13 135 130]
13951170|132009670|0|[151 115  67 120 104]
4134197|364432582|0|[151  67  13  57 204]
8319813|21541066|0|[151  67 204 115  43]
41137034|2093741649|0|[ 92 191 148  31 196]
23505895|254575060|0|[151  67 204 120 104]
17112194|30800804|0|[135  76  94  87 120]
12711172|116119850|0|[131 186 204 137  67]
144977412|1433645476|0|[135  92 191 151  94]
5027531|26821834|0|[ 92 151  60 135  79]
4422144|3700674045|0|[166   2 120  32 172]
8123698|10432970|0|[151 120  92  60 135]
243510987|881944008|0|[ 94  52 185 148 133]
13871495|130237081|0|[120 151  56 104 115]
23331868|252643293|0|[151 135   2 120  92]
4694854|775954025|0|[151  13  94  60  32]
51872766|662048067|0|[ 67  80  28  91 194]
12893901|126548506|0|[151 120 135  60 115]
24017073|260446838|0|[ 67 135 151 204 104]
49600357|1736680166|0|[ 92  79  60 196  31]
293095674|4928600901|0|[ 57  67 138  13 151]
11151116|1458668365|0|[151  67  94 135 120]
549840542|248794801|0|[195 139 196 191 135]
8049828|23850502|0|[151 115 104 120  67]
4999202|33200099|0|[151  92 148 191  60]
22724190|243743534|0|[151 135  92  60 196]
4045725|2121472931|0|[ 67 151  43 204  79]
37288775|434480465|0|[151  67 115 204 104]
78165863|918192794|0|[120 151 135  94  13]
24546354|266890509|0|[ 67 151  52 204 164]
4385625|24938880|0|[  2  67 151 135 140]
10498715|90266467|0|[151 148 164 191 185]
8060697|567487285|0|[151 135 143 141  94]
8609968|61274838|0|[151 104  67 120 115]
26225134|124006540|0|[204  67  28 131  55]
8398664|105912270|0|[135 142  60  67 143]
155116279|3487550688|0|[151 135  60  92  13]
8115313|60870625|0|[ 60 151  92 135 120]
4257223|2146396404|0|[151  52 148 191   2]
8060310|60268270|0|[151  67 143 120 135]
23340621|252738347|0|[151   2  60  92  67]
39697950|21558184|0|[135 172 151  86  41]
3996823|2082701973|0|[171 130  13 143 184]
23063476|5266305130|0|[164  52  67 120 204]
13891692|4953639167|0|[ 92  60 151  79 135]
4930487|2332444384|0|[151  60 191   2 166]
7971081|21577045|0|[ 92  60 135 151 191]
103150498|1529625947|0|[ 67 151 135 204   2]
14882630|3775354913|0|[ 79  67  92 151  78]
22337904|240252180|0|[ 92 146  89  79 151]
8133250|621442690|0|[ 67 151 120 104  43]
4444905|3439456982|0|[ 67 135  52 151  92]
19192191|199843091|0|[ 67 151  60  92 164]
23893730|241767189|0|[151  92 120  67  43]
25803161|281454953|0|[ 92   1 191 178  54]
58990096|731087882|0|[ 67 204 151 138  57]
50841249|5224198758|0|[151  92  60 135  79]
8119813|1030659597|0|[151 191  60  92 140]
50893439|901105174|0|[ 79  92  67  78 186]
8348007|1637999386|0|[135  67 151 164  94]
37774073|443123368|0|[164 151  43  76  67]
33283935|1527155783|0|[ 67  79 141 204  78]
183723321|288352689|0|[135 120 151  92  60]
204339010|2143411012|0|[135  92 120  87  76]
6148724|2433228905|0|[135  60 151 143  67]
68016361|820434649|0|[ 67 151 135 131  79]
78162238|918162870|0|[151  60  13 135  92]
4259591|25533059|0|[151 172 135  86  67]
4013342|2488290658|0|[133  56 130 151 115]
4546192|28342763|0|[135 151 120 142  94]
15135146|1113860042|0|[164  67  71 151  43]
226413185|35133418|0|[137 146 186  83  82]
18090734|186954365|0|[151  67  92   2 164]
4271606|243459502|0|[80 28 81 82 91]
4940350|32544911|0|[151  67 204 120 104]
14371695|140031870|0|[120 135 151  94  52]
24496988|1165488699|0|[151  67 135  60 143]
17110531|177697403|0|[151  92 135 120  60]
166444629|1778970928|0|[170 160 173 199 201]
13701303|126376243|0|[151  13   2  60  94]
4873820|31469068|0|[151  13 135  67  52]
38732022|2592356053|0|[151  60 143  13  94]
4048189|21450201|0|[ 92  79  53 186 131]
74664082|27240854|0|[115 151 133  94  56]
27942873|104316410|0|[ 76 135  94 120  52]
87669284|104304146|0|[151  92  60 130  13]
15113312|149299097|0|[ 52  94 135  73 130]
53503516|250967716|0|[ 19  92  42  89 178]
22560335|241781600|0|[151 120  67   2 148]
161720541|1736770903|0|[130  94 151  32   2]
3997638|20961301|0|[151  92 135  60  13]
46621443|38457836|0|[ 60  92 151 120  52]
136995871|21316635|0|[ 13  94 151 130 120]
23451657|240584545|0|[ 92 131  79 148 191]
23254738|251649747|0|[151  67 120 115 204]
129098644|1425033946|0|[151  60  92  13 120]
161245365|185716177|0|[115  56  32 151  67]
77098201|905115482|0|[ 67 204 151 164  57]
371687097|1291094354|0|[151  94  13 120 130]
25473446|85515380|0|[151  13 143  94 130]
23088810|3194426691|0|[ 92 135  60 191 151]
4799249|416521500|0|[170 160 173 199 201]
32632954|36668665|0|[ 28  92  67 151  31]
4385611|26741126|0|[151  67 204 115  57]
4356953|26545682|0|[151  13 135  60  94]
12536867|1482298874|0|[151  92  60  67 120]
4088323|21539683|0|[ 67 199 118 139  76]
9228230|68999436|0|[151 135  67  60   2]
8391745|2488683874|0|[166 175  27  49  36]
33571612|35963702|0|[151  60  92 135 120]
23196219|250856408|0|[151 115  67  57 104]
48663245|245796521|0|[151  92 148 191  60]
109462429|1679196413|0|[ 92 191 130 148  94]
4275198|256599084|0|[ 67  92 140 151  79]
243786198|4937046356|0|[ 92  60 151 191 130]
40875846|1658298717|0|[151  67 204 104 135]
38697234|4438372086|0|[185  31 191  52  92]
23680646|3749098941|0|[133 191  31  94  57]
105510415|244022471|0|[131  78  83 186  79]
8916670|65301816|0|[151  92  60 120  94]
22560648|249695653|0|[151   2  67  94  13]
4349800|36932499|0|[186 131  42  67 204]
23506384|254578962|0|[151  67 115  13  71]
157884689|3099722132|0|[151 191  25  60  92]
5368160|38455487|0|[151  92  60 135  67]
33201744|376477341|0|[151 191 148  13  94]
20184888|1648251110|0|[191 148 185 164  92]
22987528|247806089|0|[151  92  60 135 143]
32905482|248880244|0|[191  52  31 196 148]
