WayID|PointID|Rotation|Top5PlaceIndex
23699216|256611979|0|120
23263393|251754403|0|151
3142759|251404075|0|92
2513871|11483870|0|67
14318125|137661563|0|164
10054080|82617174|0|67
24398173|264797752|0|60
14372689|140066545|0|67
7976723|506294853|0|92
26294015|288025419|0|67
406681189|199511|0|60
72299323|858975222|0|135
6907530|5169013511|0|94
40158588|2457202888|0|92
209699835|321529323|0|92
8363497|2372237508|0|135
9374573|2315895300|0|151
38165743|449336055|0|151
78356092|26603352|0|79
22653540|243037499|0|151
37746280|104683214|0|135
411049438|3222627029|0|131
5067841|1449505446|0|151
4831702|1448528589|0|92
154952355|1674024853|0|151
78167644|918203061|0|13
9399126|71543282|0|151
10699676|94957576|0|38
8131747|2933947064|0|52
25532235|21275767|0|151
23620249|35787598|0|92
8036787|60084327|0|79
48376748|1459405622|0|60
13949467|3196248026|0|76
43378409|5222484705|0|67
4020017|26769274|0|151
10405095|5285854734|0|151
54676978|688363868|0|151
4965085|1030611233|0|67
15135044|149571426|0|135
30847337|13922364|0|60
87496733|2004623451|0|151
5929478|18061270|0|151
9374468|71125802|0|60
17450331|180587287|0|52
25955853|283162526|0|151
48526665|25879262|0|135
23056265|1438459441|0|151
38772439|725536795|0|170
10522940|90666268|0|151
3468946|1763000391|0|151
308128736|5170996205|0|92
25325756|1420499329|0|151
3996251|292421|0|151
33421580|380277824|0|92
222300366|2312833374|0|151
5069144|1630051264|0|151
9927631|81215611|0|151
4044622|21427546|0|67
17113706|177731942|0|151
94703707|1099558700|0|67
4006257|3960294093|0|60
61242640|571166465|0|151
4268609|5341021942|0|138
5027580|1110393930|0|138
5028091|475354046|0|146
260647916|671737525|0|52
4155221|21539521|0|151
10068631|82744268|0|135
74432029|879609335|0|52
4453390|27339878|0|151
23060027|248829461|0|151
14008030|5191379444|0|135
51901580|662269318|0|115
55462978|697037359|0|170
145037216|1585030637|0|67
63971856|59191983|0|151
17712537|5388098433|0|120
313583263|3195847093|0|2
505580780|36761353|0|151
47630764|606118617|0|151
226429029|2043946029|0|31
26277467|968515065|0|32
4439938|27248027|0|170
4317365|26158442|0|67
15113262|309545215|0|79
9171555|2325526997|0|92
4422822|1356260306|0|130
5227927|2686400269|0|25
9953938|81708101|0|151
32601754|366613520|0|151
16787855|173697457|0|135
8408894|3578530003|0|151
5104085|24909906|0|204
5728959|43404958|0|151
2130|5249245125|0|170
19192177|199865825|0|16
24881324|365772686|0|92
161635439|1736085979|0|151
12537115|114254291|0|67
5230724|36761398|0|151
9172797|68248115|0|151
168407444|1571413956|0|92
23070474|248957014|0|151
8161844|36685389|0|151
4134185|22975916|0|67
26556477|26723430|0|135
97417586|1128210397|0|67
9402756|71592384|0|135
30498692|137762076|0|67
9953120|2140843069|0|151
35549551|416525019|0|151
23620305|35498969|0|151
37591030|26992928|0|151
9667603|75860578|0|164
25617900|279213937|0|135
16789824|173731200|0|151
8179986|2095470982|0|151
17268909|178921984|0|151
14386091|140330737|0|170
9940208|81592234|0|92
3567141|17651748|0|67
123016992|26737989|0|151
5172641|35962878|0|120
4809140|210157600|0|60
48566157|299024648|0|43
13425108|4344790718|0|140
4155218|1710016937|0|151
3382240|254589374|0|151
4253847|25497892|0|166
88840808|1961442250|0|135
3127736|12959453|0|60
183993938|1675526313|0|151
244541422|18055074|0|191
3344905|3625739252|0|76
4296114|25948314|0|151
24878704|270336507|0|94
10504567|2738198764|0|141
30909|4226986405|0|151
23254748|251649804|0|151
22979071|247702987|0|131
644252|257622802|0|92
48483021|3214393781|0|135
8127785|2980983543|0|151
314216685|5389661173|0|135
163806520|5210593234|0|67
5227962|36728875|0|92
9924975|1561686750|0|151
65370857|1311961868|0|2
24017338|1833462255|0|151
4223961|5146186470|0|2
23099268|249360896|0|148
10712369|1764501510|0|151
4072803|505945341|0|151
23196017|250854559|0|151
4647055|29565371|0|115
7998386|424613260|0|79
17940447|185744115|0|151
122943677|1372169675|0|79
41679532|5322290291|0|79
4610248|1699964756|0|130
17719482|1495305517|0|151
23652083|1363681999|0|92
64344829|4485363927|0|135
9950577|81680926|0|151
4646990|776335766|0|151
156734038|1689620089|0|67
316976821|3231708926|0|130
60140780|178939908|0|151
147997987|105511|0|60
155116284|1675504783|0|204
1427963|598562099|0|131
238267491|82634398|0|151
4594119|1208470170|0|7
315216292|248884055|0|135
4984248|4892375231|0|151
152432141|1652510302|0|151
4337954|26402435|0|151
3987794|762100655|0|151
7744564|1417189540|0|67
4240561|25322925|0|57
5132886|35487693|0|151
312263563|1825191328|0|151
34868532|36089514|0|151
211778180|5277517707|0|166
4303578|25972984|0|151
12344037|3015390520|0|151
226413179|35133764|0|92
4332274|26362896|0|151
4615506|1614926341|0|135
141653888|1726407140|0|191
8202909|4598956424|0|151
5215180|36663470|0|76
3663251|18161386|0|170
26580495|3905383562|0|191
4348727|4526451784|0|2
8419027|27476275|0|151
24414354|1979683155|0|151
4082193|2156745548|0|151
73832795|873734868|0|67
86678050|105682432|0|60
378929502|4857758385|0|52
8494272|4291474014|0|131
2511563|2115058528|0|151
4295946|25947532|0|92
37228872|18064480|0|151
5227777|36658597|0|151
23506478|254579484|0|135
4962108|32855980|0|151
8430599|4867195218|0|60
26553090|5220734631|0|151
12540460|4845100088|0|151
165551516|1696387829|0|92
76371843|1190064620|0|120
14765167|1823371484|0|92
8385152|3184755057|0|151
24034931|1959257346|0|60
304586122|3091468346|0|92
4296146|24972582|0|115
23777521|20828499|0|191
8609591|61271726|0|170
10068898|82746660|0|57
26358827|288788958|0|151
4270825|25639453|0|151
14961651|147784653|0|151
1713635|622032825|0|92
38393975|453801126|0|181
4119500|3327255178|0|164
127256129|1370575551|0|151
26772357|35468810|0|151
4895804|1610854579|0|151
22696840|243460914|0|151
109393880|5391163022|0|130
157845497|1700917700|0|67
43186680|61278047|0|151
274675532|33226484|0|67
14959152|1847057339|0|151
563836589|881443577|0|151
10413819|2677256064|0|151
22999855|1601379013|0|151
33566885|383356240|0|67
22721971|243715236|0|170
13951119|1937231455|0|67
54522812|245784159|0|151
184765192|1952799433|0|25
140287851|1537109874|0|2
231141923|33323729|0|131
5790478|45471369|0|151
3754847|5351594300|0|143
4393185|26844336|0|67
22926451|484791667|0|94
8165940|53412030|0|151
4014434|1628951859|0|67
4846714|31224703|0|67
194342570|2048630940|0|130
19191040|199063799|0|82
24711072|129991356|0|67
261603315|2410482136|0|94
4228901|25236360|0|151
148666186|1617451398|0|151
24559821|1873995003|0|79
4339182|42324669|0|135
5811798|46205366|0|151
538339790|243743333|0|115
44647962|566731443|0|204
26363170|288836549|0|170
375047216|1349538556|0|52
8009938|59932208|0|170
32212013|1317706964|0|60
14756421|145629265|0|151
31260444|149543505|0|151
5063469|36509115|0|94
30984135|325244146|0|131
23030302|248465594|0|151
3636635|25322439|0|151
4255859|290471769|0|60
4300614|24955385|0|151
555970106|13892802|0|76
4356850|1597963102|0|151
130882911|446272448|0|131
23972475|304689837|0|60
23033360|1947640491|0|92
4786342|913202005|0|67
96011959|4958706721|0|130
35920675|419878534|0|151
30286837|186111071|0|151
4868375|25947615|0|67
4709752|29980937|0|67
183402509|1937730428|0|135
10571415|1189649278|0|148
4005547|353890219|0|170
222063584|1828430708|0|151
16789588|173727199|0|151
5028123|5198630657|0|32
10052911|1567232869|0|67
270570111|27027540|0|115
5111082|100289109|0|151
105156384|1211908210|0|151
47046950|2151162643|0|60
14200088|4329378401|0|13
3692540|18292959|0|115
35102364|82751583|0|151
5404997|38891144|0|181
373893672|30491881|0|151
8365559|25581822|0|151
43874845|1673798408|0|92
24281416|2391638367|0|92
242413134|1431428053|0|135
475598242|2554342081|0|191
11849538|26776982|0|60
14312596|137582318|0|151
4770759|30472979|0|204
15135096|149572320|0|191
10507216|90405502|0|94
3962556|5260192180|0|92
375848070|91590612|0|151
55856507|3655138042|0|151
5027452|3786018116|0|2
8162403|23777391|0|151
2936458|430809|0|92
23076898|2554304570|0|151
212158850|2434618174|0|151
17271813|26421991|0|120
44131233|544328496|0|151
536648491|25676419|0|170
8028055|24923399|0|67
4791837|3075600043|0|151
4297627|25948411|0|151
8391968|26374039|0|151
32866360|215166593|0|151
26220910|287112015|0|57
5027889|36610334|0|67
10863633|607140071|0|92
5087010|2377084|0|135
22591930|33199056|0|115
3692526|18293399|0|151
5244473|251779727|0|120
223730773|2326261217|0|151
232890699|2390652679|0|151
75219009|888042093|0|92
4463310|14420992|0|56
9951685|81690859|0|67
256729152|4004740244|0|67
28070574|1482512477|0|170
7976928|59682281|0|92
10068567|333383290|0|135
157034997|1830207086|0|151
16616352|171613282|0|151
268945556|1650513122|0|60
4445045|35133799|0|170
33565960|383357661|0|151
540557491|5229385956|0|166
17107671|177666224|0|19
4954754|1234208659|0|130
12164020|261700007|0|151
331337225|3383990527|0|52
3992282|1595024563|0|67
8501771|4829130886|0|2
71033620|96741159|0|131
26505654|1565779271|0|151
38433202|36728246|0|92
23085187|249181957|0|151
74517259|60365499|0|67
15246896|126374206|0|79
12343761|475244935|0|151
4393298|960130233|0|151
4263424|2077244562|0|135
31263811|35963795|0|67
151917778|1647632131|0|79
43622737|551375649|0|2
73058399|25499381|0|92
51912138|244248673|0|92
4385629|3752571642|0|151
9940607|81597323|0|151
43186665|61278052|0|151
3648086|18006574|0|151
3382284|2121445397|0|151
5365304|3632466886|0|151
6019256|4528788499|0|135
466468872|4612610230|0|151
52161588|618582775|0|67
157861658|2128885490|0|151
14764745|281127480|0|135
226221878|2350828790|0|92
101704110|1346263176|0|170
4907545|32046415|0|151
10238043|84852363|0|135
5181135|36114376|0|67
4843563|1721206356|0|151
5027981|3757846878|0|94
23507391|254586853|0|92
190425164|2010542823|0|191
14883377|234424448|0|92
5173264|2198936868|0|151
156494136|1693499361|0|92
204036496|2014156885|0|92
323063156|2567779121|0|60
13779045|33350137|0|151
24299902|1664025018|0|151
5193516|36238096|0|67
16787519|173693160|0|67
24538759|252550779|0|151
4348769|27222486|0|151
4203894|24789249|0|60
217183032|3851785298|0|151
10864071|304950825|0|186
9172204|25446826|0|67
23086725|3883220967|0|151
25996236|283604812|0|151
17691745|1242427612|0|130
4953302|32669281|0|151
287104692|94927408|0|120
9954450|81711658|0|151
8391930|26373950|0|151
151687784|1645281522|0|60
10712628|95104302|0|151
4877336|31506035|0|19
4680415|27623584|0|60
9172342|68241298|0|67
131709244|1939698746|0|151
5227746|36727679|0|151
372802884|414230633|0|60
13004117|119600536|0|151
28260357|2739190666|0|92
12862202|117849459|0|151
27949363|81722676|0|151
535896593|767202772|0|92
4289827|25894916|0|92
2836935|12951889|0|151
4306301|5216514530|0|13
12148774|110118101|0|67
23437711|4058410075|0|94
3366568|16616488|0|151
5069890|1771465683|0|57
138183909|2440661716|0|60
47317922|3945016473|0|170
21124819|227179087|0|151
21398702|230117802|0|151
11824544|4766854894|0|135
4988161|33106037|0|135
8332875|82625353|0|204
3678286|2654551750|0|204
15690838|2655069907|0|130
550427079|4741045583|0|135
22767737|244414055|0|151
23059252|248819173|0|170
49988472|248967979|0|52
4849293|31256470|0|151
363760426|3678939235|0|92
9346429|2441993335|0|7
14963785|147812439|0|115
16789133|3563629545|0|191
3188963|15419146|0|151
26621039|292170990|0|151
248000772|2548451148|0|67
8367167|316763595|0|2
199773283|199579|0|60
12145970|5158015308|0|135
4563256|166790346|0|130
5211348|197264|0|92
4280999|1447059103|0|151
16786467|173674195|0|151
31898562|745303104|0|92
4278915|251607626|0|151
363760429|3678939244|0|79
3997711|2730657067|0|60
4439920|248216413|0|60
143413427|1569309789|0|54
3617965|17899349|0|92
3648146|1548808703|0|92
22653322|38458684|0|60
24232135|262374834|0|170
135785185|1490619093|0|151
17709459|183515772|0|151
8181987|4498541542|0|195
37842387|2375118845|0|131
7975664|59657940|0|170
14324974|137763827|0|67
17450273|180586481|0|79
38394010|453809766|0|151
32865042|5245964988|0|151
7995311|59837935|0|151
299274313|20948956|0|151
5215259|36663855|0|151
165850379|1773794657|0|151
103903000|1174924581|0|170
164755089|1696512112|0|196
3128516|14974676|0|67
23007198|248042580|0|164
27917045|5335218523|0|92
4874278|31472904|0|151
9542971|547514163|0|151
211901834|2218362849|0|7
6968299|27574386|0|79
4941106|3226547597|0|115
9183318|68347014|0|60
11846692|25498060|0|67
8315105|130902148|0|151
6059551|21544897|0|151
5227693|36727351|0|191
7971354|26913810|0|151
6590000|53329293|0|151
7979295|59721767|0|204
245633196|92732634|0|92
372793240|2030035707|0|60
13758215|5278147415|0|92
245895952|450157394|0|151
224244584|29874846|0|135
4993952|33149254|0|151
371336130|392131222|0|196
4274311|221011|0|151
2587043|1695262374|0|67
49793486|4729920539|0|166
156929614|1691695862|0|60
48761963|484922848|0|130
4041277|1518938666|0|166
14961861|147787297|0|67
62105688|774494389|0|67
4953299|32669267|0|151
166505003|1779464911|0|170
23072566|248980015|0|151
10403527|26841085|0|130
4486041|106930|0|120
3468945|126515358|0|151
4337632|196667|0|151
109430021|18874458|0|67
5571207|41314177|0|151
4830701|5234008365|0|60
241128993|5335187772|0|151
34998859|36120954|0|92
4349919|25659601|0|151
23256073|251670656|0|115
33424238|36652983|0|151
100277067|730834477|0|151
9543333|5176902392|0|164
14387851|140370596|0|67
4263065|25580368|0|151
10481573|90081128|0|79
42316686|254574838|0|67
22870705|245804395|0|151
4428050|21315515|0|151
4709755|29980941|0|170
4406025|26948169|0|191
4940961|32549685|0|94
5096503|2051963024|0|195
22653628|243039334|0|151
4951643|25789596|0|151
11700069|382659789|0|92
17453991|4174815923|0|142
22702684|243524046|0|67
72493390|2297609275|0|92
21364679|229805165|0|151
22746522|82749211|0|67
4746959|25436394|0|151
161099543|2219841492|0|151
39769515|36114789|0|67
64972120|795894607|0|135
52047716|4704864974|0|135
33570220|934924113|0|67
15130940|149514891|0|151
48473113|25579000|0|151
61414028|766782676|0|141
13868552|244160948|0|92
10571978|91612832|0|67
5450713|39601059|0|196
170233289|5145077318|0|92
17691747|5090701150|0|191
4566742|1096118466|0|120
10410642|26027333|0|67
4629390|2030918932|0|92
379356929|1953534558|0|135
25654782|652813805|0|151
156310006|5337345854|0|151
23505072|254568927|0|92
34861422|180625510|0|92
4799346|26842826|0|151
3403277|2121705286|0|67
43585222|186369758|0|174
38732676|2955592275|0|94
24232130|262374817|0|170
5027956|25259458|0|151
4235286|1664025014|0|151
644250|1449500006|0|92
72454089|26389051|0|60
80227615|936295231|0|135
4395979|26867629|0|151
450685798|1621375330|0|92
4770540|298078635|0|151
8363446|2050283154|0|151
4303582|25972596|0|115
23071295|248963939|0|151
375082843|1941892969|0|79
37700728|34964395|0|92
226740305|1472349509|0|131
13780990|128136637|0|151
22634524|1517528861|0|194
8161998|36761349|0|76
55802761|5398638083|0|151
7954344|59333212|0|151
156357916|1686129107|0|67
24989384|3230303188|0|94
2977851|878467921|0|79
4766150|30439194|0|151
5811743|46203518|0|120
204066496|2140843057|0|151
4409717|26980849|0|151
2957679|13985850|0|151
4422285|27122639|0|94
22761717|854034|0|92
69867694|835232650|0|151
8098716|23088007|0|151
23006784|248036771|0|67
27833696|1576223614|0|151
35042690|411001373|0|151
5010959|33349371|0|115
7979804|59728185|0|151
42723457|2453510820|0|92
38492708|455230122|0|170
4296116|25948319|0|67
4059325|474992581|0|151
131315190|1445477433|0|199
4422139|13565593|0|151
26597041|244660998|0|135
10699002|94938088|0|67
4221062|25105231|0|94
11292071|3940694173|0|67
23058760|248813633|0|67
22727670|91760774|0|151
22046782|237357246|0|67
32789347|1158882714|0|92
4769169|30470687|0|151
23556392|299467|0|130
100219939|31498797|0|151
8394169|178968716|0|151
48865053|620020253|0|94
33645741|35966007|0|135
73912419|298484872|0|67
539800943|5222870162|0|92
5211403|9275835|0|151
13871737|2493290772|0|151
10780471|5109725732|0|142
28200626|309745795|0|60
4262986|13984130|0|151
47721243|325183493|0|135
183921128|30633156|0|151
51771440|2476599631|0|94
155098230|178946261|0|60
191983652|1226769935|0|151
23621571|18065980|0|60
5027585|2462680940|0|195
4442365|909319832|0|92
2957664|13896722|0|151
14334094|255702878|0|79
4273926|25591114|0|151
5026548|88802418|0|151
51979129|2918007751|0|135
5929461|107357|0|94
11151234|99305524|0|151
4515199|1838015743|0|94
23076840|249087626|0|151
10497662|243788596|0|191
213892381|2072082170|0|151
29292511|262083561|0|141
551183093|13922340|0|60
45170739|573239686|0|151
4926790|32341351|0|151
10499083|243722175|0|151
9400234|71560325|0|135
7975120|59651663|0|67
155098235|26421802|0|151
14956501|147736217|0|151
27026776|296238561|0|151
9174056|68269022|0|120
13780043|128111363|0|135
72299651|858978234|0|151
2701534|253928249|0|92
204412444|1472365029|0|92
9348935|1234867130|0|204
5012724|4695066903|0|151
226757207|1158923411|0|67
22697399|243465078|0|170
23269146|251815578|0|151
4808045|253310530|0|60
4311310|26118147|0|151
226294955|1436609988|0|60
20327051|215843879|0|151
155098234|1675332137|0|151
8392446|490253810|0|151
38211421|628947|0|151
5172720|172961629|0|151
119947041|4989006310|0|120
51832928|3891384714|0|76
4491654|1422781233|0|79
6059545|21544951|0|151
3755024|15419906|0|120
4770480|30482816|0|151
163696551|1753765692|0|170
60266052|748941552|0|167
5064427|119590619|0|151
11019461|348415596|0|151
13857090|1346179109|0|151
105156386|1211908327|0|151
546848039|445383252|0|92
42218474|666350087|0|151
27406543|1320986897|0|151
25397994|276801655|0|166
23651667|256236801|0|2
24830803|104283809|0|203
38053870|567153709|0|2
9924833|81156657|0|79
4356776|2383736389|0|120
6251224|3126576304|0|130
38425495|36725396|0|135
24931331|2934400743|0|115
5154094|35787268|0|151
509721266|1280271839|0|151
3692527|18293393|0|151
5404867|38889883|0|151
261791689|26418080|0|67
199570801|2095660924|0|151
250754903|139320947|0|151
8149805|446044674|0|92
299032751|385309979|0|129
403966475|4347123360|0|60
120024471|454616504|0|92
8009919|25421590|0|135
37774567|443128182|0|170
20200047|727387464|0|151
209085962|255587190|0|151
10508081|90422006|0|151
61214289|765197497|0|135
14962013|147789030|0|151
67122495|810724690|0|130
2836921|12951838|0|120
7544095|3501775825|0|151
8127796|16712896|0|151
4680538|1240388548|0|67
4950470|268787373|0|60
22721957|243715169|0|135
3576211|17657440|0|94
23159747|250285846|0|151
156965941|1692040243|0|151
22587468|242199651|0|2
22995815|247915753|0|151
164491764|1761231205|0|135
4478396|1835593814|0|151
10578630|2922115623|0|135
22560620|241783913|0|151
23562112|255143489|0|67
23506065|254576915|0|94
17448517|180569614|0|151
8151265|18092163|0|60
488517096|4058212428|0|191
24546731|46206965|0|94
17938276|185721436|0|60
550988604|2364985179|0|151
4268631|3891384722|0|151
4486940|2766801670|0|71
13851593|26636072|0|151
105574435|5339727176|0|60
5111886|95944000|0|60
491950004|139717254|0|60
96057307|1112931126|0|92
149381623|1623682009|0|151
10430396|3752571684|0|42
156965944|3010412633|0|3
23096953|3719202982|0|92
5243864|3691141321|0|151
23504972|254567987|0|151
4435985|1508831706|0|67
50443618|94563377|0|151
4843314|3307141942|0|120
3715958|18407554|0|151
4315069|3231981699|0|67
4014027|13820522|0|196
4885543|31677917|0|92
4269512|1247705203|0|92
4068451|4327901393|0|151
33359815|379570750|0|151
25897353|3682419614|0|166
2145854|303405|0|92
14882261|147023710|0|151
2235553|223245|0|151
132810213|26200560|0|92
2778965|464747471|0|151
10904664|97124263|0|151
4930711|1744154775|0|92
37046401|1735414718|0|79
171921384|1828800613|0|191
38067402|21639867|0|92
8119969|5224482705|0|79
26397759|289191274|0|151
4827463|1615874376|0|151
230560851|650172|0|143
31241094|91771172|0|151
4210412|251625764|0|151
4755054|27120319|0|135
301886700|3060522553|0|60
5038621|3749560236|0|133
34567849|402346469|0|151
5154327|35788492|0|67
34883677|36099334|0|151
195334781|25230638|0|151
4709746|29980915|0|170
4393518|2091337215|0|57
4648632|29580736|0|151
26443108|3810230600|0|191
24298924|1558332772|0|92
3678101|18237734|0|151
9941302|420888687|0|151
4020012|21389970|0|60
4906282|32032731|0|92
14765809|145726490|0|151
8386772|21992201|0|133
5135715|1957616333|0|204
48915725|2323234314|0|55
28355395|60862149|0|151
4369317|252062095|0|151
7994924|59836813|0|135
6590210|53329398|0|151
30477246|181327901|0|151
4356562|766020047|0|131
4409109|3745365499|0|92
306021612|3107860115|0|67
4899052|24555590|0|115
4276457|251519290|0|67
4236717|24997115|0|151
96143371|20820680|0|151
56315018|5438386215|0|67
16397378|3172926401|0|67
65502486|1666324195|0|133
4422938|277313428|0|60
8125409|26470511|0|115
26620924|1482483430|0|135
4268251|25628161|0|151
3678112|18237805|0|151
5154986|1405507080|0|191
507058751|2454822862|0|92
4255583|25577114|0|92
8394107|26422614|0|151
240343160|3069487523|0|60
10438983|89383586|0|151
5811031|46183679|0|92
4411946|25258864|0|151
10481491|90080375|0|151
4396118|26868337|0|191
4781680|30607616|0|52
9543182|73782164|0|140
12945847|617819892|0|151
48563044|746240623|0|60
494303747|4009478557|0|67
60005952|745969048|0|170
164058327|247854140|0|151
22560396|241782384|0|67
5196457|2391629578|0|67
10506306|90389229|0|135
24055316|2182648209|0|92
25076180|613187041|0|151
253359436|1331900720|0|186
22996333|247920134|0|120
22727577|46196315|0|151
271764321|249193055|0|92
9947948|81662213|0|170
509214572|3233642318|0|151
2498957|10928097|0|151
4268593|5222569389|0|141
7991399|89115352|0|151
5028030|26919609|0|151
11825845|105917189|0|92
389427472|27320304|0|151
7971055|17725088|0|135
145430451|3519869886|0|135
22697239|266214936|0|60
33201460|35963147|0|151
189238871|1998846528|0|170
514257779|5103872320|0|170
4876681|31498271|0|92
5082640|771735065|0|67
13868103|3286999979|0|191
4278108|251603201|0|151
17451637|180601737|0|115
8463786|30798833|0|120
6019271|23069139|0|151
371339739|185712095|0|60
4227941|25229350|0|143
103952542|1199869236|0|67
4258085|1188884060|0|2
4436101|30607457|0|151
310933732|4304841647|0|67
4239498|25315491|0|151
24751905|1619606407|0|79
15221563|691197618|0|151
8326650|21672593|0|151
5649713|42083470|0|115
42675827|3891339294|0|191
220524969|1456284600|0|92
40309372|486390303|0|94
23390562|253255142|0|151
49600671|197369|0|92
563600540|5206978374|0|92
8597556|1763989884|0|120
19802441|3749192652|0|151
21140235|227400192|0|151
8399697|2126960057|0|67
15134219|149557195|0|151
23506180|254577625|0|151
8385322|26199832|0|151
45875349|720756383|0|170
31900381|1030593769|0|19
14334101|1515044515|0|115
389786395|3120280975|0|94
24549312|266920346|0|135
8391854|94231298|0|135
180779698|2576526363|0|135
4518034|283313452|0|135
12297410|1430226452|0|151
4942881|32568607|0|151
27814381|333205491|0|151
22928274|81702599|0|151
13873608|130256172|0|151
4622790|1413899664|0|131
4045807|1705909730|0|151
4014445|21264485|0|170
20639059|652747558|0|94
24040960|260723201|0|79
13867977|130186280|0|67
4402645|26919561|0|151
5039353|33717253|0|67
4244823|25530312|0|60
31312125|92712829|0|170
30450971|430937918|0|151
23254769|251649984|0|67
13710591|126492042|0|151
8098255|1959436183|0|92
48049629|3071003002|0|146
43313524|544327271|0|151
5239574|4539720140|0|151
559142390|1606815599|0|79
52092348|5335668110|0|31
23120253|243074453|0|67
4794299|4902244738|0|16
4785963|30590169|0|151
9183022|2974477191|0|151
11020999|92730296|0|60
24792817|1016836238|0|151
97296079|177695084|0|151
170168633|102961683|0|79
160606211|1726582079|0|164
4877119|31503213|0|92
368059752|3719202961|0|92
4989332|33116130|0|67
196616515|291469446|0|151
564115143|2453044357|0|7
4262597|13982856|0|151
5367408|38447362|0|151
52552309|49982264|0|162
119091530|32921404|0|135
15133178|149540100|0|67
37024801|1508717661|0|67
35158355|662865|0|67
13868245|130191170|0|135
4259789|2258983032|0|57
322767216|14791190|0|60
406768662|2446546392|0|94
31577643|1191130800|0|16
4263396|25583047|0|151
23075782|249078076|0|151
4089004|5220892077|0|151
27833073|5222761340|0|92
4280381|25782871|0|55
35803710|15415847|0|151
7971264|21639759|0|67
2260760|204633|0|104
24755888|2476862257|0|60
8664277|2471597072|0|151
21123452|227192033|0|151
4089291|21577695|0|67
9939973|81588473|0|92
8028571|60011237|0|151
5112874|35133987|0|151
45942227|585232190|0|170
4675038|29690575|0|151
4253704|25472891|0|2
4333546|493369477|0|151
76590370|168087|0|191
64526084|2933238644|0|74
3692494|18293409|0|151
556912329|4295019616|0|92
4863490|268173540|0|67
8324785|21643616|0|151
106163762|2364474878|0|92
16733748|173015155|0|60
4068455|2463620403|0|151
204886694|1450775764|0|202
25453011|277371624|0|170
222181354|36509107|0|135
13779363|418798344|0|67
13002132|119574820|0|92
17713771|183575287|0|151
164076764|2261472471|0|151
5490976|1705588640|0|151
6652362|26389047|0|151
2964|18161346|0|151
4038773|21381968|0|151
27360145|35963979|0|71
25955845|1209888627|0|92
10603259|353321509|0|151
4247625|25415503|0|57
10052975|82604756|0|79
10578099|2316548005|0|92
8610480|1174259599|0|151
4068447|2198840140|0|130
51910266|3397311254|0|151
62329891|5294754765|0|151
4288463|88271498|0|151
413939415|4151433706|0|170
44744894|2822799042|0|151
156155815|1684410052|0|60
191983641|130195982|0|92
194058525|88908931|0|92
22764957|1115327977|0|60
4849908|548866044|0|52
385346460|1459428246|0|94
4377790|5027432737|0|67
5810746|46174557|0|142
190577666|248561139|0|151
4356572|26542843|0|67
21396518|230093775|0|151
26785782|293812301|0|57
23299257|252197355|0|151
5096500|94904519|0|92
32689235|251030758|0|92
4907378|1569106808|0|52
28850257|4698787599|0|32
402278486|48202118|0|92
5810404|46164432|0|151
30249546|3790372092|0|115
10051688|82586996|0|151
3283535|26593000|0|60
246775486|185727043|0|92
4287905|25813457|0|151
4252521|25438730|0|60
292738351|2962689652|0|135
9543013|73778971|0|151
7979427|59722197|0|151
50374553|5025395915|0|164
8133245|60241939|0|60
8123709|448900627|0|120
5170949|35926326|0|79
31248218|5207597173|0|2
29387089|323226106|0|170
4769539|30475355|0|151
5172637|35962748|0|151
186648306|150897483|0|151
5551991|1584438863|0|151
34308929|36725367|0|52
14768270|411628440|0|151
8131357|719015165|0|92
9626658|75136619|0|151
3468985|2147168587|0|120
107880541|3816883509|0|135
38050693|447370966|0|191
4393202|26844325|0|151
22928174|81694534|0|151
72299318|858975198|0|151
3868849|19749377|0|151
4234433|961785255|0|151
161095569|1730938767|0|151
70908006|845164142|0|92
93728258|2947360583|0|94
30899221|918153217|0|115
33889366|36243007|0|151
14757627|145644221|0|151
4678482|29713476|0|151
61303591|1129726460|0|151
14136913|134908944|0|191
26802109|294017667|0|151
171689970|1826819691|0|130
23340629|252738373|0|92
5215539|36666233|0|151
4089545|21542593|0|151
7971089|611937797|0|92
22756799|116080272|0|67
8664305|61840951|0|94
4396090|26635715|0|151
3755028|248814836|0|92
45792652|1693935654|0|60
54419369|3197448435|0|135
4396030|1755081289|0|151
23060896|3019219956|0|137
17558774|181816989|0|151
8419020|1029763747|0|92
22794643|294863377|0|67
5405592|134911607|0|151
4196693|1784648796|0|130
22780409|1791444532|0|92
4865534|25150744|0|115
23070528|248956940|0|151
23562498|255145531|0|120
13004866|290025594|0|94
122468666|1097271165|0|151
4874263|31472818|0|151
11020225|910346678|0|2
4210584|24943783|0|115
4956203|26941923|0|151
11844651|106198045|0|151
33748189|1938018123|0|195
18523922|191057253|0|151
50316862|32351239|0|94
4868389|31424311|0|151
4422820|2104376759|0|151
9778586|1235728878|0|151
45994661|586437816|0|114
4208653|24623979|0|135
57168523|3706207235|0|32
191983650|1763000322|0|60
17270170|178933835|0|151
8099182|60678237|0|151
20616448|1433423538|0|151
10578346|1489863088|0|151
10052414|1725203096|0|94
23120202|1557627584|0|151
314216683|21585519|0|92
3872255|19812204|0|67
4134803|256622199|0|151
40847145|246176149|0|151
22560806|1437805431|0|191
535896293|25542742|0|151
4240307|25321886|0|151
61242646|765404301|0|170
5649565|42079072|0|151
23071780|248967909|0|151
5367088|38444136|0|151
