WayID,PointID,Rotation,BeautyLabel,Confidence
27167191,298076034,2,1,0.6686235
27167191,298076034,1,1,0.6466814
2532812,2769714706,1,0,0.6079362
44648131,1508802605,1,0,0.51965964
2532411,11120054,2,1,0.5409593
5132047,35468807,1,1,0.5441301
5365042,38429244,2,1,0.5085669
10320548,87342420,2,1,0.63142335
5132047,35468807,2,1,0.551435
9546217,5173043614,1,0,0.572398
9546217,5173043614,2,1,0.6095707
44648131,1508802605,2,0,0.5063386
10497592,243789446,2,1,0.59706515
10497592,243789446,1,1,0.5083006
1607684,1023628239,2,1,0.52711326
4757171,30358669,1,0,0.5139439
4757171,30358669,2,1,0.6049177
1607684,1023628239,1,0,0.5094336
23448236,1210044752,2,0,0.5048067
23448236,1210044752,1,1,0.5204125
25695907,951812833,2,1,0.5023011
25695907,951812833,1,1,0.53573424
14767222,145740123,2,1,0.5784171
4940859,32549025,2,0,0.52749234
4940859,32549025,1,1,0.62045515
2970100,1247297626,2,1,0.52281296
4239572,25315700,2,1,0.5120539
4239572,25315700,1,1,0.5091024
506061977,726948312,2,1,0.540327
5180472,36089213,2,0,0.5797152
14194125,135725989,2,0,0.6081578
4617076,1471323112,1,1,0.57000333
14194125,135725989,1,0,0.65202385
506061977,726948312,1,1,0.53982717
9544858,73802975,2,0,0.65431917
81351381,1451055493,1,1,0.5972923
81351381,1451055493,2,0,0.5086556
9544858,73802975,1,0,0.65431917
19800682,206343394,1,1,0.64748204
1838,1916916897,1,1,0.55016416
4956063,27284912,1,0,0.5240324
4956063,27284912,2,0,0.5512993
7995437,59838968,2,0,0.5029109
7995437,59838968,1,0,0.5276912
307639255,4860857574,1,0,0.6172871
307639255,4860857574,2,1,0.60687697
1640922,7020473,1,1,0.5275978
34142106,391498217,1,0,0.52089405
34142106,391498217,2,1,0.5019248
16788561,173709230,2,0,0.57447296
22392592,240747357,2,1,0.6387052
21359588,229738916,2,0,0.65431917
14009753,132869556,1,1,0.6671397
21359588,229738916,1,0,0.65431917
248361639,244003213,1,0,0.5356822
5405122,22485925,2,1,0.5606321
4976039,4802549308,1,0,0.50829566
203933726,1447130069,2,0,0.54346627
4976039,4802549308,2,1,0.5256867
34886253,265563774,1,0,0.5469496
13200937,121731111,1,1,0.51295936
13200937,121731111,2,1,0.5923048
203933726,1447130069,1,1,0.54709226
48566156,1519867500,1,1,0.55868846
48566156,1519867500,2,0,0.5084478
9927389,81206451,2,1,0.5878658
4877143,31503392,1,0,0.5449194
4877143,31503392,2,0,0.5692844
9927389,81206451,1,1,0.5457105
24420216,265254925,2,0,0.5277219
24420216,265254925,1,0,0.5479473
25952686,100286925,1,0,0.5485861
25952686,100286925,2,0,0.57504416
15112733,3572247868,1,0,0.58841145
307032850,30991110,2,1,0.5820951
406286759,224831908,1,0,0.5021962
2954110,13802823,1,0,0.56552047
5002704,2969176663,2,1,0.5797196
5002704,2969176663,1,0,0.5255601
2954110,13802823,2,1,0.5126487
503476946,25420777,2,0,0.5091726
5811771,46204384,2,1,0.51886976
5811771,46204384,1,0,0.52341294
503476946,25420777,1,1,0.58554924
27026783,296238598,1,1,0.62233204
307032850,30991110,1,1,0.5627506
34070971,35966001,2,1,0.5196901
23107230,342955020,2,0,0.53453344
34070971,35966001,1,0,0.5477976
10571927,5282005902,1,0,0.5376278
10571927,5282005902,2,1,0.6656538
4607885,3598283908,1,1,0.6060155
4607885,3598283908,2,0,0.5628104
5108034,1768599924,2,0,0.5168808
5108034,1768599924,1,0,0.51863146
23063717,248883017,2,1,0.5198218
507115731,297521,1,1,0.6213377
507115731,297521,2,1,0.5028628
23063717,248883017,1,0,0.54423904
279154263,5125070074,1,1,0.5392548
380019587,130220251,2,0,0.52913946
380019587,130220251,1,1,0.51503515
9667181,75858318,1,0,0.51091343
4770440,30482554,2,0,0.5340393
7995338,59838271,1,1,0.5055911
8491450,618300148,2,1,0.5328529
45345481,1448692394,2,1,0.5015371
294297082,2978828031,2,0,0.65431917
294297082,2978828031,1,0,0.65431917
8491450,618300148,1,1,0.5850028
18942158,331325422,1,1,0.60419786
296628754,848529130,1,1,0.5425675
296628754,848529130,2,1,0.5178091
14009753,132869556,2,1,0.5916763
2957,622835,1,0,0.57638156
2957,622835,2,1,0.52819234
17453725,3682714846,1,1,0.5274228
17453725,3682714846,2,0,0.53199327
168280048,3725009478,1,1,0.5177496
7995064,59837807,2,1,0.59061646
7995064,59837807,1,0,0.5299467
34360433,394159886,2,1,0.55146563
34360433,394159886,1,1,0.56894606
370708822,99323186,1,1,0.5568641
23107230,342955020,1,0,0.5122892
209241163,2194668465,1,1,0.51915145
370708822,99323186,2,1,0.5149286
209241163,2194668465,2,1,0.54669315
25757178,1654230109,1,1,0.5065458
4049575,21474274,1,1,0.6229198
105021260,3099721901,1,0,0.5907475
105021260,3099721901,2,0,0.6012883
4049575,21474274,2,1,0.6551261
226273162,662028059,1,1,0.5401506
226273162,662028059,2,1,0.56830525
199904974,1496605525,1,1,0.5685309
199904974,1496605525,2,1,0.5949984
17106354,3519440721,2,0,0.53607136
17106354,3519440721,1,1,0.53479606
23695917,256584374,2,1,0.5414029
4353056,26514197,2,0,0.60444015
2407076,1845926414,2,1,0.54241115
23695917,256584374,1,1,0.52792144
305417569,445590562,2,1,0.58266586
305417569,445590562,1,1,0.6159441
2778968,326122993,1,1,0.52469707
4927648,32351179,2,0,0.5251145
4927648,32351179,1,1,0.6084077
2778968,326122993,2,1,0.50663304
16618492,171642466,2,1,0.53170574
16618492,171642466,1,0,0.5245489
458467223,4545980428,1,0,0.6050428
458467223,4545980428,2,1,0.51219904
24230935,262362422,1,0,0.50993943
4304061,26027328,1,1,0.5164525
4304061,26027328,2,0,0.50349957
146467314,11379339,2,1,0.5021181
146467314,11379339,1,1,0.5390887
189925598,401675901,2,0,0.63274413
189925598,401675901,1,1,0.58342755
4315064,3970077568,1,0,0.6346928
4315064,3970077568,2,1,0.7105532
4945349,4391646563,1,1,0.69735086
183263151,1936105011,2,1,0.68103796
183263151,1936105011,1,0,0.6371682
4945349,4391646563,2,1,0.7254557
4480717,4349648275,1,1,0.57562345
4259886,25305518,1,0,0.5094998
4480717,4349648275,2,1,0.52653414
12705128,21643587,2,1,0.62968516
23649899,256219082,2,0,0.56960285
23649899,256219082,1,0,0.5982836
12705128,21643587,1,1,0.6103506
51979549,40902185,2,1,0.53745115
51979549,40902185,1,1,0.5124105
164729815,1763373558,2,1,0.5869924
164729815,1763373558,1,1,0.5063356
237741376,1157879628,1,0,0.52689296
4351591,26544360,2,0,0.5588087
26304813,1841441891,2,0,0.5447201
26304813,1841441891,1,0,0.53668576
4351591,26544360,1,0,0.5121235
549905825,1057428381,2,1,0.508923
5172040,35958979,2,0,0.50947136
11824486,105894606,1,1,0.59354115
279236746,2834599622,2,1,0.5154059
5172040,35958979,1,0,0.5086362
4453870,27364358,1,1,0.5219079
4453870,27364358,2,1,0.500056
3663252,18161495,1,1,0.5786617
3663252,18161495,2,1,0.60270965
549905825,1057428381,1,0,0.5293156
8408902,1159012178,1,1,0.57477784
8408902,1159012178,2,1,0.5371558
20445160,877192334,2,1,0.5739947
4119682,22527491,1,1,0.5729195
20445160,877192334,1,1,0.61317384
13857092,617753551,1,0,0.601595
4350061,5297757784,1,1,0.614774
4350061,5297757784,2,0,0.53692377
13857092,617753551,2,0,0.576866
10603886,92719013,1,1,0.54525423
10603886,92719013,2,0,0.56193805
13799763,1748004249,2,0,0.6214525
13799763,1748004249,1,0,0.65269345
4119682,22527491,2,0,0.61007833
4278086,251524766,2,0,0.51438844
4278086,251524766,1,1,0.54461104
96830048,1121937350,1,0,0.54863167
96830048,1121937350,2,0,0.50906557
4396037,26868127,2,1,0.51606077
192138704,4960059441,2,1,0.5096154
4396037,26868127,1,1,0.5851622
24049237,2103438176,1,1,0.56813234
24049237,2103438176,2,0,0.54374266
17707255,183486633,1,1,0.5297497
4680607,27605011,1,1,0.6426868
2937700,2113005980,2,1,0.5236906
2937700,2113005980,1,0,0.5326279
121991564,2458257568,1,1,0.540094
121991564,2458257568,2,1,0.53403324
2286807,1984659531,2,1,0.50410575
10507591,305278524,2,0,0.59250873
10507591,305278524,1,1,0.5576339
4763796,4748424368,2,1,0.6195367
4763796,4748424368,1,1,0.63779676
8401405,26706356,2,0,0.635854
8401405,26706356,1,0,0.59689564
4402650,1825853333,2,1,0.5140429
5089925,1502103285,2,1,0.55851364
3126733,2091360188,2,0,0.5378912
8347995,24495449,1,1,0.51605076
8347995,24495449,2,0,0.5105998
38045457,447110755,1,0,0.60099804
10148060,3808541071,1,0,0.5369656
10148060,3808541071,2,0,0.55296266
36140892,36668192,2,1,0.56079966
140449828,668079025,1,0,0.5580585
56000691,248742982,2,0,0.56205934
56000691,248742982,1,0,0.5103637
2977601,621392512,1,0,0.5025638
2977601,621392512,2,0,0.5077559
50133029,2314981587,1,1,0.6418549
22795381,245038874,1,0,0.576008
22795381,245038874,2,1,0.50127494
568590865,4904399290,1,1,0.58316004
5001022,33213257,1,1,0.60665137
5001022,33213257,2,1,0.58372825
568590865,4904399290,2,0,0.5571149
24413948,265055587,2,1,0.5094077
24413948,265055587,1,1,0.53714275
44847017,568534634,1,1,0.502273
44847017,568534634,2,0,0.5352636
14759360,4032110540,1,0,0.5452413
75659115,893222352,2,1,0.6269489
23561988,255141646,2,0,0.53503954
206417582,1736725620,2,0,0.55617064
23561988,255141646,1,0,0.5717551
4981906,261603233,2,0,0.5365759
28557817,1174072683,2,0,0.5243061
28557817,1174072683,1,1,0.6310642
4981906,261603233,1,1,0.5254012
41445808,343588053,1,0,0.5621659
75668649,2424721410,1,1,0.56910276
75668649,2424721410,2,1,0.6332367
206417582,1736725620,1,1,0.5892103
28418592,30429446,2,0,0.5160833
28418592,30429446,1,1,0.5345072
10222581,84690597,1,0,0.5732926
10222581,84690597,2,1,0.6110586
243196741,177702646,2,1,0.5200887
243196741,177702646,1,1,0.541368
4072809,1564583678,2,1,0.598906
4072809,1564583678,1,1,0.6329018
23064049,248886346,2,1,0.7051528
315413412,245035037,1,1,0.614279
11803750,332146240,2,0,0.57866997
23010130,1509833677,2,1,0.61353683
23010130,1509833677,1,1,0.5711254
100428549,1161026078,1,1,0.6190585
4213537,2797922630,1,0,0.5343778
100428549,1161026078,2,1,0.6569675
4287591,25764177,2,1,0.5617271
4287591,25764177,1,1,0.51363415
483683806,23769075,1,0,0.51125044
483683806,23769075,2,1,0.54140973
17931133,185662012,2,0,0.552905
33742485,385978909,2,1,0.5271754
150700758,942839294,1,0,0.552259
150700758,942839294,2,0,0.5639048
33742485,385978909,1,0,0.5627122
11548912,102961666,2,1,0.5559616
11548912,102961666,1,1,0.67067003
8181418,484776741,2,1,0.5496261
5882770,249482974,2,1,0.50633216
5882770,249482974,1,1,0.5234419
8181418,484776741,1,1,0.5582246
226413182,36240435,1,0,0.5983605
20017941,5335280789,1,1,0.62697065
244559643,1363767144,1,0,0.5905364
244559643,1363767144,2,0,0.67528254
20017941,5335280789,2,1,0.56591976
226413182,36240435,2,0,0.59927046
17931133,185662012,1,1,0.5743675
23030759,248469969,2,0,0.51485103
32810962,61271531,1,1,0.5519402
32810962,61271531,2,1,0.61247355
23030759,248469969,1,1,0.5057637
3981201,648806,2,0,0.65431917
3981201,648806,1,0,0.65431917
2810347,12780075,1,1,0.5102735
153007068,1657620974,1,0,0.5653038
2810347,12780075,2,1,0.56505626
5227845,36728091,1,1,0.6377055
44647969,566731617,2,1,0.5652358
10320641,87343292,2,1,0.5606404
5227845,36728091,2,0,0.51858544
23735913,257066911,1,1,0.6013046
23735913,257066911,2,1,0.5186214
10441032,89403939,1,0,0.58439577
14388178,140378192,2,1,0.59951663
29155717,320686587,2,1,0.6630194
24777632,1665283529,1,1,0.6212954
24777632,1665283529,2,1,0.59279954
29155717,320686587,1,1,0.66469204
85945101,997589773,1,1,0.6509722
13798304,128596105,1,1,0.62531424
13798304,128596105,2,1,0.599154
85945101,997589773,2,1,0.66170317
5571503,41316821,1,1,0.59938604
10695637,94825995,1,0,0.65431917
164721338,17415694,1,1,0.63264894
46718084,2166879898,1,0,0.56306493
432386655,26632422,1,0,0.52117765
5103979,21596769,1,1,0.6857377
8385202,2449169891,2,1,0.5350672
8385202,2449169891,1,1,0.56665915
566476943,185690309,1,0,0.5384398
4314542,26145417,1,1,0.58197457
4314542,26145417,2,1,0.5131476
327074875,3337869270,1,1,0.59942377
8031823,248478331,2,0,0.52114743
327074875,3337869270,2,0,0.51119846
30446946,1344810468,1,1,0.50899816
30446946,1344810468,2,1,0.53800815
9225819,68949627,1,0,0.6380826
9225819,68949627,2,0,0.552537
27420600,907853497,2,1,0.61423457
27420600,907853497,1,0,0.58027995
2774,573761,2,0,0.504812
2774,573761,1,1,0.5216779
89896643,25616630,1,0,0.51317286
87292508,2310310611,1,0,0.65370274
87292508,2310310611,2,0,0.5080989
34895010,1827762039,1,1,0.60104334
166745662,1781908130,1,0,0.5347609
24532559,266748292,2,1,0.5316204
24532559,266748292,1,1,0.60410583
166745662,1781908130,2,0,0.5840374
105510401,566766228,2,1,0.5786573
34895010,1827762039,2,1,0.5961308
37371120,3969153167,1,1,0.51177895
105510401,566766228,1,1,0.54121876
10241479,1760244817,1,1,0.5122252
10241479,1760244817,2,1,0.5366545
375040569,25876309,1,1,0.62696844
4781679,30607615,1,1,0.5380646
11801007,105659911,1,0,0.5134197
232718226,107003,1,1,0.68715554
232718226,107003,2,0,0.5238262
11801007,105659911,2,0,0.580351
23486242,368045975,1,1,0.569424
23486242,368045975,2,1,0.5555148
4356775,766020154,2,0,0.5613505
23163285,250352507,2,0,0.5055076
23163285,250352507,1,0,0.54506487
8385262,26199322,2,1,0.52553064
4267801,629303254,2,1,0.54470325
4267801,629303254,1,0,0.53806853
8385262,26199322,1,0,0.56477344
5405141,294193044,2,1,0.55169433
5405141,294193044,1,1,0.52703756
5227882,36728283,2,0,0.5964214
5227882,36728283,1,0,0.56202674
17273510,178964742,1,0,0.5388259
72299525,858976761,1,1,0.5922562
72299525,858976761,2,1,0.60142106
38061115,295422643,2,1,0.54533225
38061115,295422643,1,1,0.53021926
4074608,21568267,2,1,0.50548
4074608,21568267,1,0,0.55651677
10054653,22451712,1,1,0.5227207
4266560,25613838,1,0,0.58931524
312263561,3865505290,1,1,0.5192969
4499654,2386866746,1,0,0.5089321
4499654,2386866746,2,0,0.577713
4854835,27480718,2,0,0.5646899
72454091,3876659103,2,0,0.5499095
72454091,3876659103,1,1,0.5632215
224899931,1643981765,2,1,0.5148161
224899931,1643981765,1,1,0.55525273
27293134,60676479,1,1,0.58756787
5028042,26919607,2,1,0.50440425
5028042,26919607,1,1,0.59585804
27293134,60676479,2,1,0.5547476
312263561,3865505290,2,1,0.5830314
10506317,90389692,1,0,0.65431917
10506317,90389692,2,0,0.65431917
10579997,91848576,2,0,0.5327575
26780551,4922018791,1,0,0.73406816
26780551,4922018791,2,1,0.51520616
4851718,1620562503,2,1,0.52295727
9830560,78566514,2,0,0.5950761
4350001,1601312122,2,1,0.5661784
4350001,1601312122,1,0,0.5211311
9830560,78566514,1,0,0.64329994
24017485,260450418,1,1,0.5989494
25556627,3661416071,1,0,0.53946394
25556627,3661416071,2,0,0.56667954
15111403,149266508,2,0,0.5244941
15111403,149266508,1,1,0.61499953
67253889,185733311,1,1,0.5433945
4869815,32146793,2,1,0.52579343
4288581,25880975,1,1,0.54759336
61341383,82624575,2,1,0.55140084
4288581,25880975,2,1,0.5722017
137212422,4151811971,2,1,0.5561866
137212422,4151811971,1,1,0.62696844
5782900,45217188,2,1,0.5494635
5782900,45217188,1,0,0.5000428
18929151,4052025541,1,0,0.54698867
320252744,3267507009,1,0,0.65431917
320252744,3267507009,2,0,0.65431917
18929151,4052025541,2,1,0.6080295
373871779,2323733398,1,1,0.6054065
8324771,116092402,2,1,0.6348057
373871779,2323733398,2,1,0.5110706
4882880,1374109198,2,1,0.55174375
4882880,1374109198,1,0,0.5635726
38769711,3728771976,1,1,0.52706677
32845134,25425473,1,1,0.62120545
13868834,130203321,1,1,0.6015543
13868834,130203321,2,0,0.56630754
32845134,25425473,2,0,0.5066071
38769711,3728771976,2,1,0.5759801
20819462,223659386,1,1,0.5114062
5405133,294187447,2,1,0.59624094
5405133,294187447,1,1,0.5319658
5104012,140061228,1,1,0.57362133
5104012,140061228,2,1,0.63498855
243320089,26200399,1,1,0.6370175
243320089,26200399,2,1,0.57988155
23517419,254684809,2,1,0.58660793
4276370,24284192,2,0,0.53632003
4276370,24284192,1,1,0.5117891
23517419,254684809,1,1,0.6568437
4210309,5219113482,2,0,0.5670282
4210309,5219113482,1,1,0.67299175
6512674,1316576616,1,1,0.5299065
207807966,106892,2,1,0.6335002
207807966,106892,1,1,0.57891506
6512674,1316576616,2,1,0.5382821
10320548,87342420,1,1,0.5539512
188450770,1695310819,2,0,0.5390448
188450770,1695310819,1,1,0.6265845
5365042,38429244,1,0,0.5293082
2779058,12588647,2,1,0.52418154
2779058,12588647,1,0,0.6089616
8117316,27413912,2,1,0.575451
4059884,281824398,1,0,0.52798736
4059884,281824398,2,1,0.5912114
8117316,27413912,1,1,0.5382547
200498635,28829096,2,1,0.5721134
200498635,28829096,1,0,0.52830124
155320665,207135931,2,0,0.5535781
4273935,1590398618,1,1,0.5599783
372811600,2624855825,2,0,0.61478806
372811600,2624855825,1,0,0.50018597
4273935,1590398618,2,1,0.53046143
155320665,207135931,1,0,0.5090539
23192457,250804932,2,1,0.62161183
23192457,250804932,1,0,0.53166145
126148536,747020103,1,0,0.53525126
8392366,1418099721,2,1,0.5153765
126148536,747020103,2,1,0.53300965
24396763,1701070101,2,1,0.60658735
24396763,1701070101,1,1,0.5070579
6273413,1770505855,2,0,0.5311471
23255407,251659821,1,1,0.6188255
23255407,251659821,2,1,0.61601573
105511425,1215199349,2,1,0.6199194
4259653,330973402,1,0,0.6134554
4259653,330973402,2,0,0.58534807
105511425,1215199349,1,1,0.62935555
17270912,178940040,2,1,0.59496385
17270912,178940040,1,1,0.5357801
480749990,4737194580,2,0,0.5503403
22922030,183110217,2,0,0.5390215
480749990,4737194580,1,0,0.50326604
10402257,88765762,2,0,0.5368814
10402257,88765762,1,0,0.5242907
23071303,248964081,2,1,0.5000333
23071303,248964081,1,0,0.55529094
35921361,1469982286,1,0,0.5600091
35921361,1469982286,2,0,0.593503
23263397,2067278044,1,0,0.60007244
23263397,2067278044,2,1,0.53955644
38061117,25398252,2,1,0.5779832
31139255,91765940,2,1,0.6189264
48375273,1794469481,1,0,0.5146004
38061117,25398252,1,0,0.54358286
4239806,420521157,2,1,0.511681
550722225,5319066905,1,0,0.50578934
550722225,5319066905,2,1,0.5176892
4239806,420521157,1,1,0.5757883
36823201,21589467,2,0,0.51993936
14882512,315576083,2,1,0.605103
17938053,185719070,2,1,0.554962
17705637,26447557,2,0,0.5587009
17705637,26447557,1,0,0.5810571
17938053,185719070,1,0,0.6705001
22702808,243524793,1,1,0.55806935
22702808,243524793,2,1,0.62265813
17932367,185671611,2,0,0.5117699
22617684,846591224,2,1,0.53579897
5949370,5018520517,2,0,0.5174454
5949370,5018520517,1,0,0.5497726
13869446,130218853,1,1,0.5328645
13869446,130218853,2,1,0.61668015
35037228,410937031,1,1,0.56717664
35037228,410937031,2,1,0.5973854
22999948,247953991,1,0,0.5615639
22999948,247953991,2,1,0.5803823
4071155,451712547,2,0,0.5175021
4071155,451712547,1,0,0.53799903
13853913,129941868,1,1,0.501348
20920694,224754019,1,1,0.51670367
20920694,224754019,2,0,0.57222277
13853913,129941868,2,1,0.54898083
3592419,2605954480,2,1,0.5070108
4380033,586516718,2,1,0.5342212
4380033,586516718,1,0,0.5045781
3592419,2605954480,1,0,0.5558362
4345489,1100662491,1,0,0.5541783
4439911,27241811,1,1,0.55886954
4079734,21641282,1,1,0.5511868
4079734,21641282,2,1,0.5435435
4907384,3736247498,1,0,0.5181899
4907384,3736247498,2,0,0.50783604
4345489,1100662491,2,1,0.57162535
151161048,1639850218,2,1,0.5575506
24310880,68365900,1,0,0.53279424
24310880,68365900,2,1,0.5044188
151161048,1639850218,1,1,0.6166976
208586498,5395584003,2,0,0.602017
4876661,31497844,1,1,0.5616799
4876661,31497844,2,1,0.5227573
208586498,5395584003,1,0,0.50545776
22560601,241783683,1,1,0.51580304
22560601,241783683,2,0,0.5629324
4678383,28795538,2,0,0.5240484
4678383,28795538,1,0,0.64336616
4763863,3085604049,1,1,0.5039886
4763863,3085604049,2,1,0.60310674
2970100,1247297626,1,0,0.5203889
94892319,26699562,2,1,0.61687756
94892319,26699562,1,0,0.5204234
4970355,1404448231,1,1,0.61066586
4970355,1404448231,2,1,0.5742925
14767222,145740123,1,1,0.6920506
4377575,1952362842,1,1,0.57130545
4377575,1952362842,2,1,0.6359399
4951796,32656915,2,0,0.51317084
4751001,572150504,1,1,0.56289697
21851611,235484019,1,0,0.5545339
21851611,235484019,2,1,0.5039177
39335878,1841331319,1,0,0.5664295
4751001,572150504,2,0,0.50855595
39335878,1841331319,2,0,0.56412554
15131797,149523255,2,1,0.5368896
15131797,149523255,1,1,0.5575659
5111176,629268,2,1,0.5081701
5111176,629268,1,0,0.5005453
4263417,25743771,2,1,0.6461385
4263417,25743771,1,0,0.5375448
4955950,5206464917,2,1,0.6761348
84985088,986433912,1,1,0.5925284
100217548,1158332252,1,0,0.5264336
100217548,1158332252,2,0,0.5358235
84985088,986433912,2,0,0.6447082
444733062,251781629,1,0,0.65431917
444733062,251781629,2,0,0.65431917
27246307,3228451571,2,0,0.54574746
25886434,102948777,2,1,0.57480735
7953843,18041879,1,1,0.5396424
156254610,3517205589,2,0,0.61959434
156254610,3517205589,1,0,0.55405617
7953843,18041879,2,0,0.6351051
7771293,1724508514,1,1,0.5044175
7771293,1724508514,2,0,0.5454168
32472471,88778862,1,1,0.53599304
49600238,3341784305,2,1,0.5692487
49600238,3341784305,1,1,0.53190744
32472471,88778862,2,0,0.5017582
14964152,2719549891,1,1,0.5398412
14964152,2719549891,2,1,0.57344633
13949219,131982037,2,0,0.5988446
13949219,131982037,1,0,0.59056014
25842269,32898272,2,0,0.53501564
8119758,1650964400,2,1,0.5715922
8119758,1650964400,1,1,0.5753835
17937905,1143000764,2,0,0.56434083
8369601,5247192614,1,1,0.5679461
8369601,5247192614,2,0,0.51276565
24840093,104304515,1,1,0.55411315
24840093,104304515,2,1,0.5692078
6019285,23032217,2,0,0.5639418
6019285,23032217,1,0,0.582325
157772886,36243176,1,0,0.544813
157772886,36243176,2,1,0.5111732
4239729,25316968,1,0,0.5981943
4239729,25316968,2,0,0.55878747
5818299,1643721438,2,0,0.50193954
29549344,325678765,1,1,0.6241778
4077465,246242025,2,1,0.6185994
29549344,325678765,2,1,0.58413285
13868664,2055952225,1,0,0.53552264
13868664,2055952225,2,1,0.51265174
39215155,5207075457,1,1,0.51870215
39215155,5207075457,2,1,0.5701069
4297152,1994028204,1,1,0.59061605
4297152,1994028204,2,0,0.5000725
49797450,25498457,2,0,0.56220645
4369288,1444954086,2,0,0.5227912
4369288,1444954086,1,1,0.6394177
49797450,25498457,1,1,0.5256696
4329571,26344075,2,0,0.60399836
5404792,38889675,2,1,0.510131
371687078,61271246,1,1,0.51711226
371687078,61271246,2,1,0.6382361
6641524,53437283,2,1,0.5011693
22702674,243524014,2,1,0.58946216
131709080,1605031257,2,1,0.5913255
131709080,1605031257,1,0,0.5026968
4329571,26344075,1,0,0.58092064
8143711,1707618948,2,1,0.6210554
22984441,247779947,1,1,0.59815586
22984441,247779947,2,1,0.5434875
8143711,1707618948,1,1,0.5048962
20327071,215841691,1,1,0.515368
60094056,3924161890,2,1,0.5101281
60094056,3924161890,1,1,0.5910379
15111379,149265451,1,0,0.59355295
8405821,26982997,1,1,0.53942996
8405821,26982997,2,0,0.5759634
7628284,55217215,2,1,0.62517816
7628284,55217215,1,0,0.54088134
23141839,249894317,1,0,0.5357771
23141839,249894317,2,0,0.5505909
532520867,5406069733,1,0,0.5862476
8324724,21643547,1,1,0.5519777
8324724,21643547,2,1,0.58081406
8078803,60472054,1,0,0.58788717
26548672,290987724,1,1,0.5707317
26548672,290987724,2,1,0.51875865
41551349,26835955,1,0,0.65431917
41551349,26835955,2,0,0.65431917
10712852,95109931,1,1,0.5453039
23080671,249132307,2,1,0.6114909
3754747,1114017242,2,0,0.5296108
23080671,249132307,1,1,0.5291134
306027724,3107939278,2,1,0.53178495
306027724,3107939278,1,0,0.5156899
9171496,68224696,1,0,0.58082485
9171496,68224696,2,0,0.5580707
7994984,59837107,1,0,0.56123966
2644909,11891137,2,1,0.5621825
2644909,11891137,1,0,0.5507958
3754747,1114017242,1,1,0.5568599
29505900,325234005,2,0,0.65431917
5067287,34165290,2,0,0.57541627
5067287,34165290,1,1,0.506489
29505900,325234005,1,0,0.65431917
2932,650199,2,1,0.5588966
2932,650199,1,0,0.58288985
11019095,92715568,2,0,0.5679641
11019095,92715568,1,1,0.61263794
371138721,99311025,1,0,0.53437334
371138721,99311025,2,0,0.50214565
23163615,250360396,1,0,0.5055242
4263376,329595606,2,0,0.5453939
516617002,4347805227,1,1,0.54247284
287109068,35786965,2,0,0.52211404
287109068,35786965,1,0,0.5116686
516617002,4347805227,2,1,0.5016606
549592474,3012507361,1,1,0.5130068
23525698,254756892,1,1,0.50309205
23525698,254756892,2,1,0.60628176
549592474,3012507361,2,1,0.53400797
4378957,2171884207,1,1,0.65522176
4378957,2171884207,2,1,0.64687175
103159772,92702623,2,1,0.51684344
7976167,59662437,1,0,0.5889759
386848897,4906774370,2,1,0.5077408
103159772,92702623,1,0,0.584208
74763338,24801655,1,0,0.52713126
22731198,243834022,1,0,0.53799564
4259744,1333401272,2,1,0.6437379
4259744,1333401272,1,1,0.5897329
22731198,243834022,2,1,0.5212432
19847971,207540875,1,1,0.5913137
4287587,25764161,1,0,0.541023
4287587,25764161,2,0,0.5988473
23451673,194614297,1,1,0.50963014
23451673,194614297,2,1,0.526118
3184370,1599437241,1,0,0.58916146
3184370,1599437241,2,0,0.60705096
23077875,249094472,2,1,0.55724466
4259126,2131643994,2,0,0.70296335
4259126,2131643994,1,0,0.6701958
23077875,249094472,1,0,0.61542594
22793297,245013523,1,0,0.50703365
22793297,245013523,2,1,0.5128622
5027855,263060295,2,0,0.50494176
10481283,244311866,1,0,0.65431917
10481283,244311866,2,0,0.65431917
5027855,263060295,1,1,0.58506155
3567208,424707,2,1,0.50739723
3567208,424707,1,1,0.57114697
5471170,39909828,1,0,0.5258287
3709268,1046306670,1,0,0.5631036
3709268,1046306670,2,0,0.60091233
5471170,39909828,2,0,0.5643117
8392432,1960925550,2,1,0.6280286
48915802,2065712065,2,0,0.65431917
8119366,1977202191,2,0,0.60651505
8119366,1977202191,1,0,0.51968694
48915802,2065712065,1,0,0.65431917
4462826,24923837,1,0,0.5061885
4462826,24923837,2,0,0.5391014
23265566,251781195,2,1,0.67442554
23265566,251781195,1,1,0.6420895
11150988,4724992416,1,1,0.58914906
11150988,4724992416,2,1,0.64628786
497216991,4888103250,1,0,0.5068979
239620529,96055974,1,0,0.5665151
314063853,5224261579,2,1,0.6625521
497216991,4888103250,2,1,0.5399799
209364980,1685938725,2,1,0.5380704
209364980,1685938725,1,1,0.5130172
2624559,11721424,2,1,0.5012328
2624559,11721424,1,1,0.52241325
5818114,46407139,1,0,0.5615602
545954907,701747060,1,0,0.5526158
239620529,96055974,2,1,0.6172775
7995044,59837635,1,1,0.5101165
7995044,59837635,2,1,0.5017173
102493915,427832132,2,0,0.50310045
102493915,427832132,1,0,0.5430134
38773757,613106371,2,1,0.54833436
5405122,22485925,1,0,0.5867012
36564526,45474334,1,1,0.5216062
36564526,45474334,2,1,0.5931564
545954907,701747060,2,0,0.5488702
204777157,1684665086,2,0,0.6149606
